customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag
SME152939,small,food_service,employee,3.8,20.0,7600.0,7195.9,-0.158,63.0,0.294,12,near_prime,2,0.71,1.0,6.0,0
SME152940,small,professional_services,employee,15.3,24.0,12600.0,9729.53,0.179,69.0,0.476,14,near_prime,4,0.78,1.0,7.0,1
SME152941,micro,professional_services,business_owner,20.5,1.0,23800.0,2469.81,0.081,16.0,0.178,7,near_prime,4,0.93,0.0,9.0,1
SME152942,micro,retail,business_owner,6.5,20.0,20300.0,8334.62,0.146,53.0,0.619,14,prime,0,0.69,0.0,8.0,0
SME152943,small,retail,business_owner,3.2,1.0,17300.0,4195.9,-0.08,35.0,0.345,13,near_prime,1,0.66,2.0,14.0,0
SME152944,micro,retail,business_owner,0.5,23.0,13000.0,4895.88,0.047,51.0,0.166,9,near_prime,1,0.59,1.0,3.0,0
SME152945,micro,retail,employee,4.4,1.0,17000.0,4376.06,0.093,25.0,0.392,12,super_prime,1,0.84,,0.0,0
SME152946,micro,food_service,employee,4.6,6.0,20800.0,10338.03,0.189,60.0,0.266,2,subprime,2,0.78,0.0,8.0,0
SME152947,medium,food_service,business_owner,5.3,35.0,20600.0,3534.26,0.064,18.0,0.076,5,subprime,2,0.53,2.0,5.0,0
SME152948,micro,food_service,employee,3.2,66.0,23500.0,5649.36,0.05,33.0,0.28,14,prime,1,0.97,0.0,8.0,0
SME152949,micro,professional_services,business_owner,2.9,10.0,21600.0,4074.77,-0.124,22.0,0.17,10,prime,1,0.84,0.0,6.0,0
SME152950,small,healthcare,employee,7.2,21.0,13400.0,8983.08,0.066,63.0,0.202,8,near_prime,3,0.42,2.0,8.0,0
SME152951,small,professional_services,employee,8.8,28.0,8500.0,1442.95,-0.057,16.0,0.712,13,near_prime,3,0.72,3.0,15.0,0
SME152952,micro,healthcare,business_owner,7.1,37.0,4300.0,1413.78,-0.105,7.0,0.1,9,near_prime,0,0.47,2.0,11.0,1
SME152953,small,construction,business_owner,9.4,3.0,23100.0,6029.62,-0.088,41.0,0.496,3,near_prime,1,0.7,2.0,11.0,1
SME152954,micro,professional_services,employee,5.3,1.0,24100.0,5777.5,0.006,68.0,0.325,10,prime,1,0.53,0.0,4.0,0
SME152955,micro,tech,business_owner,16.4,22.0,6700.0,7060.0,0.179,38.0,0.134,4,near_prime,3,0.73,1.0,7.0,0
SME152956,small,construction,employee,0.9,6.0,22900.0,106.45,0.065,1.0,0.653,5,prime,3,0.87,2.0,5.0,0
SME152957,medium,retail,employee,6.1,30.0,2600.0,2191.1,0.23,12.0,0.44,9,prime,0,0.83,2.0,3.0,0
SME152958,small,retail,employee,1.4,21.0,26100.0,4826.91,-0.039,35.0,0.381,5,near_prime,1,0.68,4.0,6.0,0
SME152959,micro,retail,employee,0.5,33.0,16000.0,96.78,-0.032,1.0,0.537,12,prime,1,0.9,1.0,14.0,0
SME152960,micro,professional_services,business_owner,1.7,7.0,20700.0,5596.29,0.027,50.0,0.347,8,prime,1,0.94,3.0,5.0,1
SME152961,micro,retail,business_owner,7.6,33.0,18200.0,2779.74,0.098,15.0,0.357,1,super_prime,0,0.84,0.0,4.0,0
SME152962,micro,healthcare,business_owner,3.0,11.0,15500.0,3499.61,-0.079,18.0,0.229,1,prime,2,0.92,2.0,4.0,0
SME152963,micro,food_service,business_owner,4.3,3.0,1000.0,2331.85,-0.146,12.0,0.066,6,near_prime,2,0.64,4.0,1.0,0
SME152964,micro,retail,business_owner,0.5,45.0,21500.0,556.04,0.009,5.0,0.22,9,prime,0,0.86,2.0,2.0,1
SME152965,micro,retail,business_owner,10.7,59.0,21500.0,1900.44,-0.054,23.0,0.071,13,prime,0,0.51,1.0,9.0,0
SME152966,micro,professional_services,business_owner,5.0,15.0,14600.0,9785.9,0.12,78.0,0.218,8,prime,1,0.93,1.0,7.0,0
SME152967,micro,food_service,business_owner,16.4,4.0,21200.0,2870.81,-0.091,18.0,0.271,8,near_prime,2,0.73,1.0,9.0,0
SME152968,micro,construction,business_owner,7.2,13.0,25000.0,2495.09,-0.012,14.0,0.199,12,prime,0,0.76,1.0,8.0,0
SME152969,micro,retail,employee,3.0,5.0,1000.0,4981.9,-0.045,32.0,0.287,8,super_prime,0,0.9,0.0,6.0,0
SME152970,micro,food_service,employee,6.1,9.0,4200.0,4444.83,0.086,25.0,0.205,2,super_prime,0,0.85,,13.0,0
SME152971,micro,food_service,business_owner,0.5,6.0,20700.0,8006.45,-0.013,97.0,0.451,9,prime,3,0.84,2.0,11.0,0
SME152972,micro,healthcare,employee,8.4,22.0,14500.0,3631.73,-0.033,29.0,0.161,5,super_prime,0,0.93,1.0,13.0,0
SME152973,micro,professional_services,business_owner,1.4,1.0,11900.0,7100.56,-0.164,76.0,0.453,5,near_prime,0,0.83,3.0,7.0,0
SME152974,micro,retail,business_owner,8.8,26.0,22400.0,4483.61,0.029,23.0,0.559,14,prime,3,0.8,1.0,0.0,0
SME152975,small,retail,business_owner,3.7,23.0,25400.0,6558.07,-0.027,33.0,0.476,12,super_prime,0,0.9,0.0,9.0,1
SME152976,micro,professional_services,employee,1.4,3.0,6000.0,2395.29,-0.252,18.0,0.213,13,super_prime,0,0.86,2.0,11.0,0
SME152977,small,food_service,employee,18.5,41.0,20400.0,2109.29,0.042,16.0,0.46,13,prime,2,0.95,1.0,0.0,0
SME152978,small,professional_services,business_owner,1.1,30.0,11300.0,4996.37,-0.004,51.0,0.417,8,super_prime,0,0.78,1.0,7.0,0
SME152979,small,healthcare,employee,2.6,17.0,13800.0,1426.53,-0.115,16.0,0.444,1,prime,1,0.66,,9.0,0
SME152980,small,healthcare,business_owner,6.3,15.0,14100.0,8553.74,-0.016,45.0,0.355,14,near_prime,2,0.7,4.0,9.0,0
SME152981,micro,healthcare,employee,4.7,17.0,1000.0,4624.75,-0.188,44.0,0.171,12,super_prime,0,0.48,0.0,11.0,0
SME152982,micro,construction,business_owner,2.9,9.0,19800.0,8054.15,0.113,53.0,0.265,4,prime,1,0.54,1.0,11.0,0
SME152983,micro,tech,business_owner,0.9,18.0,20600.0,7883.15,0.117,92.0,0.357,6,prime,0,1.02,1.0,18.0,0
SME152984,micro,professional_services,business_owner,5.2,1.0,24500.0,3361.08,0.212,39.0,0.36,12,super_prime,0,0.71,1.0,12.0,0
SME152985,micro,construction,employee,0.6,18.0,13300.0,116.67,0.167,1.0,0.412,7,near_prime,0,0.83,2.0,5.0,0
SME152986,micro,healthcare,business_owner,2.7,10.0,12800.0,6445.2,-0.142,78.0,0.046,9,super_prime,0,0.91,2.0,9.0,0
SME152987,micro,food_service,employee,9.9,26.0,16500.0,1601.95,-0.152,9.0,0.137,9,super_prime,0,0.69,0.0,20.0,1
SME152988,medium,food_service,employee,0.5,19.0,18000.0,7212.22,-0.04,41.0,0.401,7,prime,3,0.83,1.0,7.0,1
SME152989,micro,construction,business_owner,2.6,24.0,22700.0,5063.47,-0.107,49.0,0.262,4,near_prime,2,0.84,2.0,10.0,0
SME152990,micro,healthcare,employee,1.2,2.0,8800.0,1161.64,-0.18,9.0,0.652,8,prime,1,0.83,1.0,10.0,1
SME152991,small,food_service,business_owner,2.4,1.0,15300.0,1507.8,-0.055,10.0,0.16,9,near_prime,5,0.74,0.0,0.0,0
SME152992,small,professional_services,business_owner,0.5,3.0,16900.0,6815.54,0.105,56.0,0.273,3,super_prime,0,0.61,0.0,12.0,0
SME152993,micro,healthcare,employee,5.6,13.0,2700.0,4252.53,0.0,32.0,0.664,2,prime,1,1.16,2.0,9.0,0
SME152994,small,healthcare,employee,5.0,10.0,6400.0,10733.1,-0.004,81.0,0.278,7,super_prime,0,0.77,1.0,4.0,0
SME152995,micro,healthcare,business_owner,1.9,49.0,27600.0,6674.56,-0.022,39.0,0.208,5,prime,0,0.99,1.0,4.0,0
SME152996,medium,food_service,business_owner,12.6,88.0,19800.0,100.02,0.0,1.0,0.376,2,super_prime,0,0.98,0.0,1.0,0
SME152997,small,professional_services,employee,5.6,4.0,11300.0,2632.14,-0.019,14.0,0.486,14,prime,1,0.69,2.0,0.0,0
SME152998,micro,tech,business_owner,1.8,2.0,4900.0,9277.61,0.086,51.0,0.327,9,near_prime,2,0.61,2.0,1.0,0
SME152999,small,food_service,employee,1.7,45.0,12500.0,6053.66,0.027,34.0,0.341,3,prime,0,1.04,3.0,4.0,0
SME153000,micro,professional_services,employee,7.9,1.0,15700.0,7715.41,-0.18,40.0,0.478,7,prime,2,0.89,1.0,10.0,0
SME153001,micro,tech,business_owner,0.5,1.0,23400.0,8192.59,0.255,59.0,0.199,4,near_prime,2,0.81,1.0,12.0,1
SME153002,micro,food_service,employee,11.7,1.0,7800.0,10113.83,-0.005,66.0,0.603,9,near_prime,0,0.86,1.0,,0
SME153003,small,healthcare,business_owner,4.5,20.0,24900.0,6309.32,-0.02,61.0,0.423,8,near_prime,3,0.74,1.0,3.0,1
SME153004,medium,food_service,business_owner,3.0,13.0,20900.0,3804.83,-0.14,25.0,0.112,8,near_prime,3,0.78,3.0,9.0,1
SME153005,micro,retail,business_owner,35.3,33.0,19800.0,7147.31,0.045,62.0,0.175,7,prime,0,0.87,1.0,8.0,0
SME153006,small,food_service,employee,0.5,1.0,15500.0,414.44,-0.077,2.0,0.279,7,prime,2,0.48,1.0,4.0,1
SME153007,small,retail,business_owner,0.9,1.0,10200.0,4021.44,-0.206,31.0,0.258,2,prime,0,0.72,2.0,12.0,1
SME153008,micro,tech,employee,1.7,9.0,26100.0,4796.72,0.277,40.0,0.481,11,prime,1,0.76,0.0,8.0,1
SME153009,small,retail,business_owner,0.5,10.0,12000.0,5825.8,-0.002,39.0,0.395,2,prime,0,0.58,4.0,16.0,0
SME153010,small,construction,employee,3.9,13.0,18100.0,1727.0,0.032,12.0,0.614,14,prime,1,0.53,0.0,4.0,0
SME153011,small,healthcare,business_owner,4.8,8.0,1000.0,323.8,-0.03,3.0,0.243,4,prime,0,0.55,2.0,2.0,0
SME153012,micro,food_service,employee,0.5,82.0,15800.0,83.67,-0.163,1.0,0.145,10,super_prime,0,1.07,1.0,8.0,0
SME153013,small,tech,business_owner,1.6,11.0,1000.0,2756.08,-0.105,14.0,0.524,1,prime,0,0.96,0.0,11.0,0
SME153014,small,professional_services,business_owner,0.9,2.0,11000.0,8880.96,-0.135,74.0,0.3,10,prime,3,0.94,0.0,6.0,0
SME153015,micro,tech,employee,1.8,1.0,5800.0,91.53,-0.085,1.0,0.062,12,near_prime,0,0.93,1.0,17.0,0
SME153016,micro,retail,employee,1.5,19.0,5800.0,4553.46,0.29,26.0,0.676,4,subprime,6,0.49,2.0,11.0,0
SME153017,small,food_service,employee,5.5,16.0,34700.0,1916.24,-0.155,18.0,0.27,13,subprime,4,0.85,4.0,9.0,0
SME153018,micro,retail,employee,14.7,8.0,10700.0,4367.67,-0.044,36.0,0.488,2,prime,1,0.95,2.0,14.0,0
SME153019,small,professional_services,employee,0.5,35.0,26800.0,6622.95,0.11,38.0,0.282,8,prime,0,0.49,1.0,4.0,0
SME153020,micro,professional_services,employee,6.3,46.0,10500.0,81.11,-0.189,1.0,0.271,12,prime,0,0.88,0.0,9.0,0
SME153021,micro,food_service,employee,12.5,69.0,21100.0,1039.35,0.318,8.0,0.479,12,prime,0,0.62,0.0,6.0,0
SME153022,small,construction,business_owner,3.9,7.0,19100.0,7642.68,-0.046,71.0,0.737,13,prime,0,0.72,2.0,14.0,0
SME153023,micro,tech,employee,2.4,9.0,22300.0,1711.06,-0.044,9.0,0.64,2,prime,1,0.79,1.0,6.0,1
SME153024,micro,professional_services,business_owner,4.4,17.0,21500.0,7086.74,0.004,59.0,0.087,8,prime,0,0.72,0.0,12.0,0
SME153025,micro,healthcare,business_owner,8.6,17.0,26700.0,95.88,-0.041,1.0,0.274,12,super_prime,1,0.56,5.0,8.0,1
SME153026,small,construction,employee,0.5,82.0,12000.0,5047.02,-0.022,47.0,0.087,2,super_prime,0,0.9,1.0,4.0,0
SME153027,micro,healthcare,employee,8.8,4.0,22500.0,2532.83,-0.047,17.0,0.237,10,near_prime,1,0.81,1.0,12.0,0
SME153028,small,professional_services,business_owner,0.5,25.0,7300.0,717.37,0.194,4.0,0.128,9,super_prime,0,0.58,0.0,4.0,1
SME153029,medium,retail,employee,6.2,20.0,23600.0,1609.01,-0.124,15.0,0.316,2,super_prime,1,1.12,2.0,8.0,0
SME153030,small,food_service,employee,3.6,35.0,12300.0,104.81,0.048,1.0,0.396,7,super_prime,0,0.86,0.0,9.0,1
SME153031,micro,food_service,employee,0.5,2.0,12700.0,3186.1,0.018,23.0,0.133,10,near_prime,1,0.63,1.0,7.0,1
SME153032,micro,retail,business_owner,11.1,7.0,13300.0,6763.34,0.064,40.0,0.4,1,prime,0,0.92,0.0,14.0,1
SME153033,micro,retail,business_owner,1.3,47.0,18900.0,7417.96,-0.002,56.0,0.422,8,super_prime,2,0.88,2.0,12.0,0
SME153034,micro,tech,employee,8.9,1.0,17700.0,269.44,-0.229,1.0,0.323,13,near_prime,2,0.82,3.0,4.0,0
SME153035,micro,food_service,employee,7.3,23.0,35800.0,4504.88,0.03,23.0,0.309,1,prime,0,0.74,0.0,18.0,0
SME153036,micro,tech,business_owner,7.2,11.0,14800.0,8857.33,-0.062,62.0,0.291,8,prime,2,0.91,1.0,7.0,0
SME153037,small,tech,employee,2.3,31.0,11300.0,5809.37,-0.088,34.0,0.417,5,prime,1,0.74,1.0,,0
SME153038,small,professional_services,employee,16.8,2.0,16500.0,1704.74,-0.138,13.0,0.367,5,super_prime,0,1.0,0.0,17.0,0
SME153039,small,food_service,business_owner,11.9,24.0,25900.0,5617.07,0.019,69.0,0.297,9,near_prime,1,0.69,0.0,3.0,0
SME153040,micro,professional_services,employee,9.5,4.0,11700.0,5153.22,0.164,27.0,0.255,6,prime,0,0.85,1.0,14.0,0
SME153041,micro,retail,employee,0.5,3.0,3800.0,3194.18,-0.078,17.0,0.126,11,near_prime,2,0.76,1.0,11.0,1
SME153042,small,retail,employee,1.0,42.0,15700.0,7766.64,-0.02,68.0,0.53,6,near_prime,2,0.62,3.0,5.0,0
SME153043,small,professional_services,employee,10.0,17.0,10600.0,3804.58,0.018,30.0,0.429,10,super_prime,0,0.66,0.0,11.0,0
SME153044,micro,tech,employee,1.3,37.0,23500.0,7139.41,0.058,74.0,0.555,2,prime,1,0.54,1.0,12.0,0
SME153045,micro,tech,employee,13.4,40.0,14300.0,3893.55,-0.071,34.0,0.139,9,near_prime,0,0.6,1.0,10.0,0
SME153046,small,retail,employee,2.1,35.0,26700.0,2641.06,0.151,14.0,0.366,14,prime,0,0.72,3.0,9.0,0
SME153047,micro,professional_services,employee,18.1,30.0,11700.0,3459.63,-0.289,19.0,0.586,13,subprime,3,0.48,2.0,5.0,1
SME153048,micro,healthcare,employee,0.9,2.0,25800.0,3621.45,-0.068,24.0,0.267,13,near_prime,3,0.37,2.0,6.0,0
SME153049,micro,construction,business_owner,4.0,64.0,16400.0,459.14,0.113,3.0,0.432,8,prime,0,0.84,2.0,13.0,0
SME153050,micro,food_service,employee,2.4,31.0,23500.0,8402.63,-0.146,52.0,0.611,4,subprime,3,0.48,3.0,15.0,0
SME153051,micro,tech,business_owner,2.5,73.0,16600.0,4227.58,0.11,31.0,0.132,14,super_prime,0,0.85,0.0,7.0,1
SME153052,micro,tech,employee,2.0,28.0,19300.0,5306.51,-0.038,43.0,0.243,11,near_prime,0,0.87,1.0,8.0,1
SME153053,micro,professional_services,employee,4.1,39.0,24200.0,93.0,-0.07,1.0,0.356,14,subprime,1,0.57,6.0,12.0,0
SME153054,small,retail,business_owner,0.5,47.0,5500.0,3114.79,-0.085,19.0,0.131,3,prime,0,0.8,1.0,1.0,1
SME153055,small,food_service,employee,7.0,5.0,11400.0,5878.24,-0.029,30.0,0.343,6,prime,2,0.6,3.0,11.0,0
SME153056,micro,tech,employee,10.1,13.0,11200.0,5735.28,-0.12,29.0,0.445,10,subprime,0,0.65,0.0,7.0,1
SME153057,micro,healthcare,business_owner,21.1,18.0,16300.0,4469.35,0.024,23.0,0.553,6,prime,0,0.77,0.0,2.0,0
SME153058,micro,food_service,business_owner,7.1,13.0,27800.0,8404.82,0.036,102.0,0.822,10,subprime,1,0.55,2.0,17.0,0
SME153059,medium,professional_services,employee,1.6,52.0,23700.0,3569.02,0.074,25.0,0.076,9,near_prime,1,0.51,5.0,0.0,0
SME153060,micro,healthcare,employee,7.6,76.0,14700.0,9124.89,0.048,55.0,0.187,1,super_prime,0,0.74,1.0,13.0,0
SME153061,medium,food_service,employee,2.6,11.0,8600.0,11330.47,0.055,105.0,0.386,10,subprime,1,0.66,1.0,8.0,1
SME153062,small,healthcare,employee,4.8,30.0,3400.0,3238.76,0.065,30.0,0.236,7,subprime,3,0.54,3.0,10.0,0
SME153063,small,construction,business_owner,4.5,19.0,14800.0,7166.72,-0.071,78.0,0.328,10,prime,2,0.63,0.0,4.0,0
SME153064,micro,construction,employee,22.7,19.0,10100.0,3337.89,-0.062,24.0,0.115,7,prime,0,0.68,2.0,4.0,0
SME153065,small,retail,employee,3.2,55.0,13900.0,3079.96,-0.182,18.0,0.181,2,super_prime,0,0.82,1.0,10.0,0
SME153066,micro,professional_services,employee,4.5,21.0,15700.0,4117.48,-0.069,29.0,0.419,11,prime,2,0.84,0.0,12.0,0
SME153067,small,tech,employee,2.1,68.0,13300.0,7492.84,0.125,38.0,0.419,9,prime,1,1.07,3.0,8.0,0
SME153068,small,tech,employee,3.9,55.0,23000.0,3595.03,0.153,37.0,0.327,14,prime,2,0.78,3.0,10.0,0
SME153069,small,tech,employee,1.5,16.0,35900.0,11405.33,0.087,68.0,0.251,10,super_prime,0,0.84,0.0,8.0,0
SME153070,small,professional_services,employee,7.5,1.0,1700.0,3710.6,-0.139,27.0,0.716,4,prime,0,0.61,,9.0,0
SME153071,medium,tech,employee,7.0,7.0,9900.0,7360.14,0.04,60.0,0.279,11,super_prime,0,0.8,2.0,6.0,0
SME153072,micro,professional_services,employee,3.3,23.0,20600.0,8319.71,0.084,78.0,0.193,9,super_prime,1,0.99,0.0,12.0,0
SME153073,small,retail,business_owner,5.9,48.0,17800.0,78.57,-0.214,1.0,0.563,13,near_prime,2,0.64,1.0,6.0,0
SME153074,micro,construction,business_owner,6.0,2.0,5200.0,87.7,-0.123,1.0,0.135,14,super_prime,0,0.88,0.0,5.0,0
SME153075,micro,professional_services,business_owner,4.9,18.0,17200.0,2843.73,-0.155,19.0,0.353,13,near_prime,2,0.82,3.0,19.0,0
SME153076,micro,healthcare,business_owner,6.2,11.0,5700.0,12895.43,0.151,92.0,0.07,5,prime,3,0.91,0.0,,0
SME153077,micro,food_service,employee,7.0,22.0,7200.0,6228.32,0.083,50.0,0.145,9,prime,4,0.67,2.0,,1
SME153078,micro,construction,employee,0.5,1.0,10600.0,4601.96,0.04,38.0,0.01,10,prime,0,0.66,1.0,12.0,0
SME153079,micro,food_service,business_owner,16.6,4.0,10700.0,4161.55,0.051,30.0,0.541,13,prime,1,0.6,0.0,17.0,0
SME153080,micro,healthcare,business_owner,1.6,4.0,34200.0,5975.91,-0.041,65.0,0.215,10,super_prime,1,0.73,1.0,8.0,1
SME153081,small,food_service,business_owner,5.3,42.0,16300.0,4026.11,-0.045,23.0,0.311,2,prime,2,0.7,1.0,12.0,0
SME153082,micro,professional_services,business_owner,19.0,44.0,24100.0,3439.79,-0.009,21.0,0.183,5,prime,1,1.04,2.0,14.0,0
SME153083,medium,professional_services,business_owner,4.6,17.0,15800.0,11763.36,0.145,102.0,0.289,11,subprime,3,0.65,1.0,15.0,1
SME153084,micro,retail,business_owner,3.3,8.0,7500.0,4778.17,-0.234,45.0,0.298,7,near_prime,1,0.69,2.0,8.0,0
SME153085,micro,professional_services,employee,0.5,4.0,16500.0,4206.45,-0.143,48.0,0.581,6,prime,1,0.7,4.0,5.0,0
SME153086,small,construction,employee,12.1,18.0,15300.0,3316.04,-0.231,29.0,0.251,7,prime,0,0.8,4.0,8.0,0
SME153087,small,food_service,employee,15.3,25.0,12200.0,7331.84,-0.127,83.0,0.481,10,prime,0,0.78,1.0,21.0,0
SME153088,micro,healthcare,business_owner,5.5,12.0,8900.0,2249.79,0.008,26.0,0.156,8,prime,1,0.96,1.0,0.0,0
SME153089,micro,professional_services,employee,0.5,16.0,16500.0,4894.86,0.319,29.0,0.519,6,subprime,4,0.29,3.0,3.0,0
SME153090,small,professional_services,employee,4.7,11.0,17800.0,3108.88,-0.132,18.0,0.298,6,super_prime,0,0.93,0.0,,0
SME153091,medium,construction,business_owner,6.7,28.0,14500.0,7245.97,0.071,68.0,0.178,7,super_prime,1,0.95,0.0,3.0,0
SME153092,medium,construction,employee,3.5,80.0,18400.0,1826.29,-0.052,13.0,0.273,10,super_prime,0,0.82,1.0,9.0,0
SME153093,micro,construction,employee,3.1,24.0,20100.0,58510.62,-0.051,627.0,0.304,14,prime,1,0.65,3.0,8.0,0
SME153094,micro,professional_services,employee,10.5,22.0,24900.0,7690.22,-0.185,54.0,0.481,5,prime,1,0.7,1.0,7.0,0
SME153095,micro,healthcare,business_owner,1.5,30.0,23500.0,3938.58,-0.083,41.0,0.587,1,near_prime,2,0.63,2.0,7.0,0
SME153096,small,professional_services,business_owner,2.1,14.0,1000.0,1759.9,-0.129,15.0,0.309,2,prime,2,0.62,1.0,10.0,0
SME153097,micro,professional_services,employee,8.6,97.0,15200.0,6357.7,0.023,47.0,0.237,9,subprime,2,0.4,2.0,14.0,0
SME153098,micro,healthcare,employee,6.2,3.0,22900.0,2671.59,-0.097,17.0,0.085,1,near_prime,0,0.41,3.0,15.0,0
SME153099,medium,professional_services,employee,3.0,19.0,22600.0,4987.47,0.014,33.0,0.336,8,prime,0,0.87,2.0,9.0,0
SME153100,micro,professional_services,employee,4.6,2.0,15300.0,6276.61,-0.105,58.0,0.569,8,prime,1,0.8,1.0,7.0,0
SME153101,micro,retail,employee,15.6,15.0,17200.0,7394.17,0.214,66.0,0.117,9,prime,0,0.44,7.0,9.0,0
SME153102,small,healthcare,employee,0.5,66.0,21300.0,5821.6,0.044,35.0,0.315,8,near_prime,2,0.61,2.0,9.0,0
SME153103,medium,construction,business_owner,1.1,10.0,11100.0,104.15,0.042,1.0,0.163,7,prime,1,0.99,1.0,10.0,0
SME153104,medium,healthcare,employee,0.5,8.0,21600.0,3223.3,-0.207,36.0,0.391,9,prime,0,0.89,2.0,0.0,0
SME153105,micro,tech,employee,6.9,6.0,22000.0,921.87,0.143,6.0,0.186,8,prime,2,0.83,1.0,7.0,0
SME153106,small,food_service,employee,0.8,13.0,6700.0,1669.2,-0.162,11.0,0.22,12,subprime,1,0.75,1.0,9.0,0
SME153107,medium,healthcare,employee,2.3,57.0,14900.0,1424.58,0.003,7.0,0.172,8,near_prime,3,0.8,1.0,4.0,0
SME153108,small,construction,employee,2.4,2.0,17700.0,4590.17,-0.199,26.0,0.653,11,super_prime,1,0.82,2.0,8.0,0
SME153109,micro,professional_services,employee,4.9,24.0,10500.0,93.52,-0.065,1.0,0.132,12,prime,0,0.78,1.0,11.0,1
SME153110,small,tech,employee,0.6,2.0,7700.0,9608.57,0.167,95.0,0.2,2,super_prime,1,0.72,0.0,3.0,0
SME153111,micro,food_service,business_owner,4.2,13.0,27700.0,2820.02,0.128,18.0,0.381,13,subprime,4,0.79,2.0,7.0,0
SME153112,micro,retail,business_owner,3.7,39.0,11100.0,1749.77,0.119,15.0,0.242,2,super_prime,0,0.55,0.0,0.0,0
SME153113,micro,retail,business_owner,7.0,4.0,28400.0,5411.32,-0.046,38.0,0.831,14,prime,2,0.67,2.0,8.0,0
SME153114,micro,construction,employee,3.3,10.0,10000.0,3267.68,-0.03,23.0,0.367,11,near_prime,0,0.29,2.0,10.0,0
SME153115,small,healthcare,business_owner,6.0,2.0,33500.0,5897.08,0.087,33.0,0.717,4,prime,1,0.89,2.0,12.0,0
SME153116,micro,professional_services,business_owner,4.4,1.0,13900.0,2829.15,0.028,15.0,0.715,12,subprime,1,0.55,2.0,16.0,0
SME153117,micro,professional_services,business_owner,1.7,2.0,11000.0,2410.72,-0.205,17.0,0.057,7,super_prime,0,1.02,1.0,1.0,1
SME153118,micro,professional_services,business_owner,8.6,23.0,11400.0,2200.5,0.143,26.0,0.034,2,super_prime,1,0.77,1.0,0.0,0
SME153119,small,retail,business_owner,24.8,17.0,11600.0,8278.91,0.058,45.0,0.361,6,near_prime,1,0.92,1.0,13.0,0
SME153120,small,healthcare,employee,0.5,37.0,22200.0,889.93,0.026,7.0,0.5,5,prime,0,0.72,1.0,13.0,0
SME153121,small,professional_services,employee,2.5,10.0,20000.0,4982.58,0.087,27.0,0.071,2,super_prime,0,0.69,1.0,,0
SME153122,small,retail,employee,2.3,14.0,13200.0,5051.55,0.011,27.0,0.371,3,prime,0,0.54,4.0,9.0,0
SME153123,small,retail,employee,2.1,5.0,21300.0,43191.56,-0.114,272.0,0.445,6,prime,0,0.68,2.0,13.0,0
SME153124,small,food_service,business_owner,0.7,9.0,15100.0,107.33,0.073,1.0,0.617,13,prime,1,0.56,0.0,7.0,1
SME153125,small,retail,business_owner,8.9,1.0,17700.0,7264.62,-0.017,54.0,0.326,11,super_prime,0,0.85,2.0,12.0,1
SME153126,micro,healthcare,business_owner,0.5,24.0,22600.0,1202.62,-0.097,14.0,0.575,6,super_prime,0,1.06,0.0,12.0,0
SME153127,micro,tech,employee,11.5,2.0,18200.0,12480.6,0.237,72.0,0.207,11,super_prime,1,0.85,,2.0,0
SME153128,micro,food_service,employee,6.7,13.0,7900.0,2898.94,-0.12,23.0,0.338,5,near_prime,0,0.43,1.0,0.0,0
SME153129,small,food_service,employee,7.8,44.0,24500.0,6364.42,0.073,57.0,0.23,4,prime,4,0.79,1.0,2.0,0
SME153130,small,tech,business_owner,4.0,46.0,13200.0,5652.99,0.101,31.0,0.402,8,super_prime,0,0.77,1.0,,0
SME153131,micro,food_service,employee,4.3,9.0,12000.0,3571.69,-0.088,41.0,0.541,7,near_prime,0,0.61,0.0,4.0,0
SME153132,medium,food_service,employee,2.3,10.0,19200.0,116.04,0.16,1.0,0.486,14,super_prime,2,0.98,1.0,4.0,1
SME153133,medium,retail,employee,0.5,12.0,17700.0,5297.01,0.304,37.0,0.329,5,near_prime,1,0.62,0.0,16.0,0
SME153134,micro,food_service,business_owner,5.9,1.0,16100.0,7210.79,0.093,71.0,0.438,9,prime,1,0.67,1.0,5.0,0
SME153135,medium,retail,business_owner,16.7,31.0,12700.0,2440.93,0.185,20.0,0.364,8,super_prime,0,0.85,1.0,6.0,1
SME153136,micro,professional_services,business_owner,5.3,12.0,8500.0,10928.49,0.053,101.0,0.329,14,prime,0,0.56,1.0,3.0,0
SME153137,micro,construction,employee,4.9,26.0,33200.0,1797.72,0.16,12.0,0.399,13,near_prime,2,0.65,0.0,7.0,0
SME153138,small,construction,employee,21.4,15.0,3000.0,1861.59,-0.019,10.0,0.312,9,super_prime,0,0.89,1.0,9.0,0
SME153139,micro,retail,employee,15.6,9.0,8500.0,89.48,-0.105,1.0,0.653,11,super_prime,0,0.79,1.0,6.0,0
SME153140,small,tech,employee,7.1,20.0,12300.0,5657.37,-0.114,54.0,0.452,12,super_prime,0,0.81,1.0,6.0,0
SME153141,small,construction,business_owner,8.6,1.0,19400.0,1504.36,0.003,10.0,0.826,1,prime,1,0.51,1.0,5.0,1
SME153142,micro,retail,employee,7.0,7.0,11400.0,2373.23,-0.017,24.0,0.269,3,super_prime,0,1.2,,10.0,0
