customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,received_offer,offer_type,retained_post_offer
SME138591,micro,retail,business_owner,0.7,1.0,34300.0,3365.26,-0.047,17.0,0.297,12,near_prime,2,0.8,0.0,0.0,1,1,credit_increase,1
SME189754,micro,construction,business_owner,5.2,9.0,22500.0,2790.98,-0.154,19.0,0.433,2,near_prime,2,0.58,2.0,4.0,0,1,waived_fee,1
SME157445,medium,food_service,business_owner,3.6,5.0,35600.0,1782.04,-0.203,18.0,0.109,2,near_prime,0,0.63,2.0,19.0,0,0,none,0
SME142971,small,professional_services,employee,2.1,15.0,9400.0,9028.25,-0.096,57.0,0.863,2,prime,1,0.59,2.0,14.0,1,0,none,1
SME146511,micro,food_service,business_owner,18.1,1.0,11200.0,4825.78,-0.03,30.0,0.381,1,prime,1,0.55,1.0,13.0,1,0,none,1
SME140183,micro,retail,employee,3.4,1.0,22200.0,10244.85,0.3,102.0,0.102,7,prime,0,0.83,2.0,8.0,0,1,travel_credit,1
SME185473,micro,retail,business_owner,0.5,1.0,6300.0,5524.44,0.116,45.0,0.523,1,super_prime,0,0.86,0.0,2.0,1,1,credit_increase,1
SME105005,micro,professional_services,business_owner,7.5,1.0,18200.0,8873.65,0.067,102.0,0.326,3,prime,0,0.75,3.0,3.0,0,0,none,1
SME151284,small,professional_services,business_owner,0.6,18.0,13900.0,5512.53,0.122,40.0,0.7,3,super_prime,0,1.02,0.0,7.0,0,1,waived_fee,1
SME178011,small,retail,business_owner,5.6,17.0,16700.0,4494.92,-0.156,24.0,0.674,1,prime,1,0.93,1.0,12.0,1,0,none,1
SME183222,micro,professional_services,employee,24.2,6.0,1000.0,80.35,-0.196,1.0,0.213,1,prime,1,0.95,2.0,7.0,0,0,none,1
SME149670,medium,retail,business_owner,12.5,31.0,23300.0,7642.4,0.082,80.0,0.352,11,prime,0,0.48,1.0,6.0,0,1,waived_fee,1
SME153662,micro,construction,employee,22.0,1.0,19400.0,8878.07,-0.017,53.0,0.217,14,subprime,1,0.54,3.0,6.0,0,0,none,1
SME151609,micro,construction,employee,0.5,3.0,18000.0,9319.17,-0.012,89.0,0.192,6,near_prime,2,0.61,0.0,20.0,0,0,none,1
SME182331,micro,healthcare,business_owner,6.9,16.0,12100.0,6079.63,-0.074,52.0,0.176,6,prime,0,0.68,0.0,0.0,1,1,credit_increase,1
SME183271,micro,tech,business_owner,2.7,34.0,4700.0,98.35,-0.017,1.0,0.421,3,super_prime,0,0.85,0.0,12.0,0,0,none,0
SME147626,micro,construction,employee,0.9,2.0,12200.0,2207.43,0.146,13.0,0.515,6,super_prime,0,0.75,2.0,13.0,0,0,none,1
SME121169,micro,tech,business_owner,0.6,19.0,16100.0,8464.97,0.062,47.0,0.259,6,super_prime,1,0.88,0.0,5.0,0,0,none,0
SME193290,micro,construction,employee,4.3,1.0,2300.0,5075.06,0.106,46.0,0.312,11,prime,1,0.71,0.0,3.0,0,1,credit_increase,1
SME151712,small,professional_services,employee,7.5,23.0,16200.0,9336.9,0.135,67.0,0.573,12,near_prime,1,0.64,2.0,10.0,0,0,none,1
SME128495,micro,healthcare,business_owner,0.5,1.0,1400.0,1898.12,0.029,10.0,0.069,9,super_prime,0,1.0,0.0,6.0,0,0,none,0
SME154930,micro,retail,employee,0.5,26.0,1600.0,9398.47,0.108,88.0,0.077,4,prime,2,0.69,2.0,5.0,0,0,none,1
SME135182,small,construction,business_owner,4.0,8.0,9500.0,5830.43,0.025,57.0,0.299,6,prime,1,0.7,0.0,5.0,0,1,credit_increase,1
SME183227,micro,food_service,business_owner,2.2,10.0,23300.0,3309.62,-0.254,37.0,0.747,5,prime,2,0.71,3.0,0.0,0,1,travel_credit,1
SME149220,medium,professional_services,business_owner,1.0,33.0,5800.0,3850.1,-0.25,39.0,0.244,4,near_prime,0,0.87,2.0,10.0,1,0,none,0
SME128762,small,construction,employee,7.2,6.0,13600.0,5117.67,-0.032,44.0,0.411,4,near_prime,3,0.66,1.0,5.0,0,0,none,1
SME153254,micro,retail,employee,1.5,35.0,1600.0,349.84,-0.012,2.0,0.082,5,near_prime,3,0.54,4.0,14.0,0,0,none,1
SME143919,micro,professional_services,business_owner,3.8,68.0,10200.0,2670.89,-0.136,15.0,0.805,14,subprime,1,0.46,0.0,9.0,0,0,none,0
SME196261,micro,food_service,business_owner,0.5,69.0,16400.0,7377.51,-0.153,73.0,0.23,2,subprime,3,0.59,3.0,2.0,0,0,none,0
SME102153,small,food_service,employee,9.1,3.0,5500.0,8719.58,-0.04,52.0,0.603,7,super_prime,0,0.82,1.0,8.0,1,0,none,1
SME108675,small,food_service,employee,1.7,13.0,9900.0,742.91,-0.132,5.0,0.328,2,subprime,1,0.54,2.0,0.0,1,0,none,1
SME148139,micro,food_service,business_owner,0.8,34.0,6200.0,3099.43,0.025,29.0,0.281,8,prime,2,0.65,2.0,1.0,1,1,credit_increase,1
SME191477,small,professional_services,business_owner,4.8,22.0,11400.0,422.04,-0.051,2.0,0.452,11,near_prime,0,0.77,5.0,9.0,0,1,credit_increase,1
SME110103,small,food_service,business_owner,1.5,6.0,22400.0,6035.95,-0.057,42.0,0.169,9,prime,1,0.66,1.0,6.0,1,0,none,1
SME194386,micro,food_service,employee,6.6,1.0,23400.0,8906.08,0.193,73.0,0.143,12,prime,1,0.88,0.0,10.0,0,0,none,1
SME161099,micro,tech,business_owner,1.3,4.0,20100.0,1729.37,0.181,14.0,0.074,5,prime,3,0.66,3.0,12.0,1,0,none,0
SME105606,micro,professional_services,business_owner,15.8,32.0,20200.0,91.29,-0.087,1.0,0.43,4,near_prime,2,1.0,1.0,19.0,0,0,none,1
SME190416,small,construction,business_owner,4.2,5.0,5900.0,6519.09,0.11,33.0,0.45,14,prime,1,0.77,1.0,19.0,0,0,none,0
SME183874,micro,retail,employee,1.7,10.0,5100.0,3912.65,-0.222,35.0,0.304,3,subprime,1,0.66,2.0,13.0,1,0,none,1
SME103195,micro,professional_services,business_owner,2.0,12.0,28100.0,5806.44,-0.081,31.0,0.362,7,near_prime,1,0.6,1.0,10.0,0,0,none,1
SME156070,micro,professional_services,employee,3.0,8.0,1000.0,2929.84,0.061,19.0,0.579,5,near_prime,3,0.66,2.0,,0,1,credit_increase,1
SME144895,medium,professional_services,business_owner,3.5,9.0,16500.0,356.43,0.028,4.0,0.15,9,super_prime,0,1.11,1.0,2.0,0,0,none,0
SME125983,small,healthcare,business_owner,5.7,10.0,17700.0,7062.71,-0.027,88.0,0.044,10,super_prime,0,0.52,1.0,6.0,0,1,credit_increase,1
SME124826,micro,retail,employee,8.6,42.0,25400.0,4040.39,0.003,21.0,0.162,6,subprime,3,0.78,1.0,1.0,0,0,none,1
SME187766,small,retail,business_owner,1.5,18.0,13600.0,3357.16,0.149,22.0,0.341,7,super_prime,0,0.7,2.0,4.0,0,0,none,1
SME171198,small,retail,business_owner,9.4,16.0,23200.0,3971.9,0.016,32.0,0.468,4,prime,1,0.99,2.0,5.0,0,0,none,1
SME186181,micro,food_service,business_owner,1.8,3.0,26900.0,1573.96,-0.129,12.0,0.067,4,prime,1,0.67,1.0,11.0,0,1,waived_fee,0
SME119524,small,construction,business_owner,9.9,34.0,1700.0,1714.05,0.03,16.0,0.672,1,super_prime,0,1.06,2.0,8.0,0,0,none,0
SME157692,medium,food_service,business_owner,9.4,42.0,15800.0,3554.25,0.021,18.0,0.107,1,prime,1,0.87,2.0,7.0,0,0,none,1
SME188404,micro,retail,employee,5.0,2.0,6000.0,7974.76,0.066,43.0,0.387,2,prime,1,0.87,0.0,16.0,0,0,none,1
SME175025,micro,food_service,business_owner,1.6,23.0,3900.0,6654.69,-0.081,33.0,0.334,9,super_prime,0,0.99,3.0,12.0,0,0,none,1
SME160991,micro,construction,business_owner,3.3,85.0,13000.0,5133.67,0.192,33.0,0.498,8,prime,1,0.63,2.0,13.0,0,0,none,1
SME140103,micro,retail,employee,5.6,5.0,16500.0,7728.62,0.06,40.0,0.224,7,super_prime,0,0.52,2.0,8.0,0,1,credit_increase,1
SME127272,micro,construction,business_owner,3.6,43.0,2100.0,88.0,-0.12,1.0,0.251,10,near_prime,0,0.72,1.0,10.0,1,1,waived_fee,1
SME153001,micro,tech,business_owner,0.5,1.0,23400.0,8192.59,0.255,59.0,0.199,4,near_prime,2,0.81,1.0,12.0,1,1,waived_fee,0
SME175682,micro,retail,employee,2.5,1.0,10800.0,3253.91,-0.15,16.0,0.099,13,prime,0,0.78,0.0,4.0,1,1,travel_credit,1
SME194673,micro,construction,business_owner,17.4,13.0,19800.0,9580.97,-0.022,57.0,0.345,7,super_prime,0,0.97,0.0,13.0,0,1,credit_increase,1
SME143618,micro,construction,business_owner,0.5,5.0,19100.0,11943.71,-0.027,64.0,0.522,1,prime,1,0.59,1.0,7.0,0,0,none,1
SME129027,micro,professional_services,business_owner,0.5,3.0,14200.0,7567.85,0.017,48.0,0.13,12,near_prime,5,0.52,0.0,6.0,1,1,waived_fee,1
SME124922,small,food_service,employee,2.2,24.0,14200.0,1307.59,0.008,11.0,0.318,8,prime,1,0.9,0.0,14.0,0,0,none,0
SME147168,small,construction,business_owner,5.9,11.0,9700.0,3084.17,0.192,20.0,0.362,1,prime,0,0.44,1.0,11.0,0,0,none,0
SME191680,small,healthcare,business_owner,1.0,2.0,11700.0,4421.8,0.005,54.0,0.477,7,prime,2,0.85,0.0,7.0,0,0,none,1
SME173818,medium,healthcare,employee,4.4,21.0,24800.0,4041.33,0.055,48.0,0.604,1,prime,1,0.74,4.0,18.0,0,1,credit_increase,1
SME153853,small,professional_services,business_owner,6.9,9.0,19100.0,848.05,0.099,6.0,0.618,12,super_prime,0,0.97,1.0,8.0,1,1,waived_fee,0
SME174898,micro,professional_services,business_owner,13.2,28.0,25200.0,8046.53,-0.04,63.0,0.409,1,subprime,0,0.51,3.0,0.0,1,1,waived_fee,1
SME101562,small,food_service,business_owner,4.8,34.0,20400.0,98.34,-0.017,1.0,0.576,3,super_prime,0,0.72,1.0,8.0,0,0,none,1
SME154469,small,retail,employee,3.3,9.0,17400.0,33547.94,-0.006,210.0,0.556,10,subprime,3,0.79,5.0,9.0,0,1,waived_fee,1
SME111281,small,tech,employee,1.3,52.0,17800.0,103.2,0.032,1.0,0.311,2,prime,1,0.77,1.0,21.0,0,0,none,1
SME110201,small,retail,business_owner,5.0,42.0,27800.0,4436.07,-0.18,39.0,0.411,2,super_prime,0,0.82,0.0,4.0,0,1,travel_credit,1
SME122726,micro,construction,business_owner,16.2,94.0,10900.0,114.45,0.144,1.0,0.501,13,super_prime,0,0.72,3.0,8.0,1,1,waived_fee,1
SME151843,micro,professional_services,business_owner,0.5,33.0,5300.0,1217.86,0.02,6.0,0.172,11,near_prime,0,0.78,3.0,12.0,0,1,travel_credit,0
SME105466,small,retail,business_owner,4.2,5.0,2500.0,925.84,0.06,5.0,0.161,7,near_prime,2,0.91,3.0,4.0,0,1,credit_increase,1
SME155837,micro,construction,business_owner,1.2,4.0,12100.0,3714.39,0.214,45.0,0.147,3,prime,1,1.03,1.0,7.0,1,1,travel_credit,0
SME167936,micro,construction,employee,9.9,1.0,14400.0,1853.47,-0.2,14.0,0.193,14,super_prime,0,0.91,0.0,6.0,0,1,waived_fee,0
SME165357,micro,professional_services,business_owner,3.1,4.0,23500.0,2036.98,-0.151,11.0,0.485,8,near_prime,2,0.57,2.0,3.0,1,1,waived_fee,0
SME130837,micro,food_service,employee,1.2,1.0,3400.0,4773.85,0.054,31.0,0.261,13,near_prime,1,0.67,1.0,9.0,0,1,waived_fee,1
SME195991,small,food_service,employee,2.5,8.0,13500.0,6528.49,0.175,36.0,0.337,13,subprime,4,0.61,2.0,5.0,1,0,none,1
SME170926,micro,retail,employee,1.2,1.0,1600.0,6115.14,-0.021,55.0,0.26,10,prime,2,0.81,1.0,11.0,1,0,none,1
SME181860,small,tech,business_owner,0.5,33.0,1000.0,10772.29,-0.168,69.0,0.194,10,prime,3,0.81,2.0,12.0,0,0,none,1
SME159927,micro,professional_services,business_owner,11.7,20.0,4200.0,1605.73,-0.064,13.0,0.466,6,super_prime,0,0.63,2.0,11.0,0,0,none,0
SME194446,small,construction,business_owner,2.8,6.0,10500.0,452.8,-0.159,2.0,0.291,11,prime,1,0.84,0.0,16.0,0,1,travel_credit,1
SME117501,medium,professional_services,business_owner,5.4,7.0,11400.0,2668.01,-0.164,32.0,0.277,5,subprime,0,0.67,3.0,7.0,1,1,credit_increase,0
SME150714,small,retail,business_owner,0.7,18.0,19200.0,4333.05,-0.192,33.0,0.099,7,prime,1,0.8,0.0,2.0,0,0,none,1
SME169121,small,retail,business_owner,2.6,37.0,5800.0,9493.09,0.067,48.0,0.46,7,prime,0,0.84,2.0,4.0,0,1,credit_increase,1
SME136106,micro,healthcare,employee,3.2,14.0,11500.0,6539.8,0.195,64.0,0.139,13,super_prime,0,1.06,3.0,10.0,1,0,none,0
SME192657,medium,tech,business_owner,6.5,30.0,1400.0,1288.93,-0.007,14.0,0.203,5,prime,0,0.6,2.0,4.0,0,0,none,1
SME117186,micro,retail,business_owner,1.0,6.0,11100.0,3916.13,0.061,24.0,0.678,6,near_prime,1,0.87,3.0,15.0,1,0,none,1
SME113532,micro,healthcare,business_owner,5.3,21.0,11300.0,7048.71,0.034,77.0,0.48,12,prime,1,0.86,2.0,5.0,0,1,waived_fee,1
SME114774,small,food_service,business_owner,4.9,28.0,17900.0,108.01,0.08,1.0,0.286,4,prime,2,0.53,1.0,,0,0,none,1
SME180486,medium,professional_services,employee,0.5,2.0,33900.0,2465.86,-0.072,13.0,0.379,1,prime,1,0.56,3.0,3.0,0,0,none,0
SME124847,micro,professional_services,employee,6.7,15.0,4100.0,1651.66,0.145,17.0,0.205,9,prime,1,0.73,2.0,6.0,0,0,none,1
SME183279,small,food_service,business_owner,15.6,176.0,35500.0,1666.43,-0.04,13.0,0.454,9,near_prime,1,0.69,4.0,6.0,0,0,none,1
SME109857,small,retail,business_owner,3.0,32.0,6400.0,13317.31,0.118,89.0,0.245,12,prime,3,0.94,3.0,5.0,0,1,credit_increase,1
SME181270,micro,healthcare,employee,0.5,6.0,17800.0,4984.0,0.044,30.0,0.261,8,subprime,3,0.45,3.0,16.0,0,0,none,1
SME154385,micro,retail,business_owner,2.8,2.0,9200.0,6179.72,-0.023,34.0,0.251,2,prime,1,0.78,2.0,0.0,1,1,credit_increase,1
SME188056,medium,professional_services,employee,0.5,15.0,27300.0,5777.73,0.032,50.0,0.141,11,near_prime,3,0.89,4.0,9.0,0,1,travel_credit,1
SME194551,small,healthcare,business_owner,2.8,17.0,24600.0,4738.88,0.043,29.0,0.132,10,super_prime,0,0.79,1.0,6.0,0,0,none,1
SME102046,micro,retail,business_owner,1.9,1.0,26300.0,5739.3,0.099,66.0,0.333,6,near_prime,1,0.69,0.0,17.0,1,1,waived_fee,1
SME180414,small,healthcare,employee,8.7,5.0,17800.0,105.88,0.059,1.0,0.254,8,prime,0,0.77,2.0,10.0,0,0,none,1
SME189212,micro,construction,business_owner,5.2,16.0,14000.0,4785.16,-0.005,28.0,0.358,2,near_prime,3,0.97,4.0,21.0,0,0,none,1
SME137610,micro,retail,employee,12.0,1.0,13000.0,3619.43,0.165,22.0,0.122,11,prime,0,0.99,5.0,20.0,0,0,none,0
SME151913,small,tech,business_owner,5.0,8.0,12400.0,9443.73,-0.019,112.0,0.499,4,prime,2,0.82,4.0,,0,0,none,1
SME132729,medium,construction,business_owner,7.8,15.0,18300.0,209.57,0.049,1.0,0.245,14,subprime,4,0.57,5.0,10.0,1,0,none,1
SME181031,micro,food_service,employee,5.4,22.0,18800.0,1491.04,-0.133,12.0,0.329,11,subprime,4,0.55,3.0,12.0,0,0,none,1
SME195312,medium,healthcare,business_owner,12.6,3.0,16700.0,10976.75,0.01,103.0,0.14,7,prime,3,0.58,0.0,10.0,0,0,none,1
SME125373,micro,food_service,employee,1.0,24.0,14600.0,6389.63,0.046,48.0,0.49,2,prime,0,0.68,3.0,8.0,0,0,none,1
SME150391,small,food_service,employee,4.6,47.0,10900.0,5381.6,-0.013,50.0,0.412,11,prime,0,0.97,0.0,6.0,0,0,none,1
SME134250,micro,retail,employee,0.5,10.0,22700.0,4565.9,0.163,49.0,0.133,9,subprime,3,0.59,5.0,6.0,0,0,none,0
SME102132,medium,retail,employee,0.7,89.0,13000.0,1496.87,-0.116,18.0,0.171,4,subprime,1,0.64,5.0,2.0,0,0,none,1
SME164160,small,professional_services,employee,4.0,7.0,8400.0,3356.31,-0.316,30.0,0.244,5,near_prime,3,0.62,3.0,3.0,1,0,none,1
SME109807,micro,retail,employee,5.2,1.0,15200.0,7209.72,0.178,39.0,0.244,12,subprime,0,0.4,2.0,6.0,0,1,credit_increase,1
SME152725,small,food_service,business_owner,8.8,53.0,12400.0,7215.41,-0.13,48.0,0.586,4,prime,2,0.78,0.0,10.0,0,0,none,1
SME136290,micro,tech,business_owner,7.3,24.0,14700.0,6599.34,0.016,42.0,0.08,12,prime,0,0.59,1.0,11.0,1,1,waived_fee,1
SME140400,micro,retail,business_owner,5.5,14.0,21800.0,3925.87,-0.012,22.0,0.485,7,subprime,3,0.31,4.0,7.0,0,1,waived_fee,1
SME182133,micro,retail,employee,2.2,12.0,6700.0,4792.4,0.243,32.0,0.452,7,near_prime,0,0.84,1.0,6.0,0,0,none,0
SME176399,micro,retail,business_owner,1.1,5.0,11500.0,109.83,0.098,1.0,0.05,11,super_prime,1,0.83,0.0,12.0,0,0,none,0
SME186599,micro,professional_services,business_owner,6.7,4.0,14100.0,7438.06,-0.008,47.0,0.713,2,near_prime,1,0.74,0.0,7.0,0,0,none,1
SME109431,micro,construction,employee,2.7,7.0,7300.0,1280.96,-0.185,8.0,0.385,8,near_prime,1,0.68,2.0,0.0,0,1,travel_credit,1
SME172211,micro,retail,business_owner,0.6,68.0,25600.0,214.3,-0.152,3.0,0.279,3,near_prime,1,1.09,2.0,3.0,1,0,none,1
SME165389,medium,retail,business_owner,1.9,34.0,16100.0,7383.28,-0.016,37.0,0.334,12,super_prime,0,0.65,0.0,9.0,1,1,credit_increase,1
SME124639,micro,retail,business_owner,24.6,10.0,23400.0,11072.13,0.141,87.0,0.122,10,prime,0,0.68,0.0,10.0,0,1,credit_increase,1
SME173927,micro,professional_services,business_owner,7.7,21.0,1000.0,1899.12,0.108,15.0,0.434,4,super_prime,0,0.91,0.0,10.0,0,0,none,0
SME124105,micro,professional_services,business_owner,2.9,1.0,1000.0,5434.55,-0.289,32.0,0.288,13,near_prime,1,0.96,4.0,8.0,1,1,credit_increase,0
SME133723,micro,food_service,business_owner,3.2,22.0,16800.0,1681.93,0.004,10.0,0.146,8,near_prime,0,0.5,1.0,4.0,0,0,none,0
SME119930,medium,food_service,business_owner,6.2,15.0,15000.0,95.7,-0.043,1.0,0.756,6,subprime,0,0.57,3.0,8.0,1,0,none,1
SME175480,micro,food_service,business_owner,4.8,1.0,20600.0,102.77,0.028,1.0,0.143,6,near_prime,1,0.71,0.0,14.0,0,1,credit_increase,1
SME172532,micro,retail,employee,14.7,16.0,14200.0,28239.86,-0.038,203.0,0.25,8,prime,1,0.55,0.0,6.0,0,0,none,1
SME104484,small,professional_services,business_owner,11.5,43.0,22100.0,2391.91,-0.224,15.0,0.258,10,prime,2,0.72,3.0,5.0,0,0,none,1
SME196963,micro,food_service,employee,2.3,2.0,2300.0,4407.76,-0.099,28.0,0.207,1,prime,1,0.53,3.0,8.0,1,1,credit_increase,1
SME150289,small,food_service,business_owner,11.3,1.0,22300.0,3002.04,-0.333,19.0,0.26,9,subprime,0,0.36,2.0,0.0,0,1,waived_fee,0
SME185987,small,professional_services,employee,3.5,17.0,15200.0,2442.29,0.012,21.0,0.445,9,super_prime,0,0.84,2.0,13.0,0,1,credit_increase,1
SME169086,medium,construction,business_owner,4.8,29.0,22300.0,1070.21,-0.161,10.0,0.467,6,prime,1,0.99,0.0,0.0,1,0,none,1
SME105521,micro,food_service,business_owner,3.7,37.0,5900.0,3633.03,-0.068,37.0,0.233,13,super_prime,0,0.73,0.0,8.0,0,1,waived_fee,1
SME166578,micro,professional_services,business_owner,4.4,42.0,13100.0,6144.29,0.139,60.0,0.784,3,super_prime,3,0.64,0.0,0.0,1,0,none,0
SME119148,micro,healthcare,business_owner,7.2,9.0,16500.0,1137.8,-0.346,9.0,0.439,8,super_prime,1,0.94,,11.0,0,1,credit_increase,1
SME132183,micro,healthcare,employee,0.7,30.0,13600.0,4667.15,0.185,29.0,0.23,7,near_prime,3,0.57,2.0,9.0,0,0,none,1
SME139077,small,professional_services,business_owner,0.8,6.0,14200.0,7573.35,0.082,44.0,0.314,4,prime,1,0.52,2.0,4.0,0,0,none,1
SME160336,micro,professional_services,business_owner,2.3,3.0,27200.0,104.6,0.046,1.0,0.212,12,prime,1,0.75,3.0,10.0,1,0,none,0
SME113124,medium,professional_services,business_owner,3.9,6.0,5800.0,9964.82,0.132,108.0,0.451,12,prime,1,0.59,1.0,7.0,0,1,waived_fee,1
SME100782,micro,food_service,business_owner,1.2,1.0,11300.0,1579.25,0.012,15.0,0.461,11,prime,0,0.82,1.0,6.0,0,1,travel_credit,1
SME109093,micro,construction,business_owner,3.4,1.0,9600.0,3109.94,0.062,24.0,0.153,4,super_prime,0,0.87,5.0,17.0,1,1,waived_fee,1
SME157587,small,healthcare,business_owner,3.3,34.0,20500.0,3477.83,-0.174,38.0,0.448,13,near_prime,3,0.75,2.0,,1,0,none,1
SME133321,micro,construction,employee,1.7,17.0,18800.0,5498.15,0.085,33.0,0.506,2,subprime,4,0.33,4.0,11.0,0,0,none,1
SME111641,micro,professional_services,business_owner,0.5,3.0,20000.0,4003.7,0.252,27.0,0.47,7,prime,1,0.8,3.0,8.0,1,1,waived_fee,1
SME119972,medium,professional_services,business_owner,3.7,16.0,12100.0,7326.22,0.064,42.0,0.179,6,near_prime,0,0.85,2.0,11.0,1,1,credit_increase,1
SME165607,micro,professional_services,employee,1.9,5.0,23100.0,259.74,0.012,1.0,0.57,11,prime,0,0.72,0.0,15.0,0,1,travel_credit,1
SME171154,small,professional_services,business_owner,4.1,8.0,22900.0,108.74,0.087,1.0,0.45,2,prime,1,0.62,1.0,2.0,0,1,credit_increase,1
SME182712,micro,retail,business_owner,3.7,51.0,9100.0,2308.89,0.016,15.0,0.121,3,super_prime,0,0.79,1.0,9.0,0,0,none,1
SME112543,micro,professional_services,employee,4.9,31.0,9800.0,3112.67,-0.011,16.0,0.592,13,super_prime,0,0.94,1.0,8.0,0,0,none,1
SME100038,micro,tech,business_owner,3.0,45.0,27800.0,7422.18,-0.085,57.0,0.778,8,super_prime,0,0.83,1.0,0.0,1,0,none,1
SME171271,small,retail,employee,13.6,1.0,8700.0,3916.64,-0.172,36.0,0.178,3,near_prime,1,0.91,1.0,13.0,0,1,travel_credit,1
SME147684,micro,healthcare,business_owner,2.5,20.0,5700.0,6797.74,-0.099,55.0,0.163,11,prime,1,0.68,1.0,14.0,0,1,waived_fee,0
SME159938,small,professional_services,business_owner,7.2,23.0,22800.0,3333.39,-0.062,19.0,0.702,9,near_prime,0,0.81,5.0,6.0,0,1,credit_increase,1
SME112998,small,professional_services,employee,3.0,2.0,17300.0,508.39,-0.006,5.0,0.173,1,subprime,5,0.73,2.0,9.0,0,0,none,0
SME120736,small,tech,employee,5.0,4.0,8000.0,10687.02,-0.012,59.0,0.16,11,prime,0,0.7,1.0,4.0,0,0,none,1
SME165049,micro,professional_services,employee,4.7,11.0,4000.0,95.46,-0.045,1.0,0.53,9,prime,2,0.83,2.0,15.0,0,0,none,1
SME159557,micro,construction,business_owner,6.5,103.0,10200.0,1084.82,-0.089,8.0,0.497,8,near_prime,1,0.91,1.0,11.0,0,1,waived_fee,1
SME184792,small,retail,business_owner,28.5,7.0,14100.0,4502.92,0.095,27.0,0.305,6,prime,0,0.67,2.0,3.0,1,0,none,0
SME196620,micro,construction,business_owner,16.0,21.0,17000.0,5787.15,0.196,71.0,0.556,1,subprime,2,0.52,2.0,11.0,0,1,waived_fee,1
SME122644,micro,food_service,employee,5.5,49.0,30100.0,1890.27,-0.089,18.0,0.095,5,subprime,3,0.37,4.0,4.0,0,0,none,1
SME113722,small,construction,business_owner,7.6,21.0,21400.0,3756.87,0.021,19.0,0.308,10,prime,0,0.86,1.0,9.0,0,0,none,1
SME139918,small,construction,business_owner,1.2,15.0,20100.0,2295.82,0.084,14.0,0.353,2,prime,1,0.67,2.0,10.0,0,1,credit_increase,1
SME155351,micro,construction,employee,4.1,9.0,21100.0,1032.07,-0.237,10.0,0.372,10,prime,2,0.53,0.0,4.0,0,0,none,1
SME149073,micro,food_service,business_owner,0.5,48.0,18400.0,88.32,-0.117,1.0,0.109,14,near_prime,2,0.75,2.0,6.0,1,1,waived_fee,1
SME184734,small,construction,employee,10.3,4.0,12700.0,7367.03,0.156,46.0,0.527,9,near_prime,1,0.74,0.0,9.0,1,0,none,1
SME104870,micro,professional_services,business_owner,1.4,45.0,7900.0,6793.84,0.012,37.0,0.332,8,prime,0,0.88,2.0,2.0,0,0,none,1
SME169663,micro,retail,employee,1.2,8.0,18500.0,3243.54,0.05,34.0,0.042,9,prime,1,0.54,0.0,11.0,1,0,none,1
SME120471,medium,professional_services,business_owner,0.5,18.0,13300.0,4816.2,-0.109,31.0,0.289,5,near_prime,3,0.9,3.0,14.0,0,1,travel_credit,1
SME139818,small,food_service,business_owner,1.4,11.0,8200.0,3054.41,-0.244,21.0,0.6,14,prime,1,0.88,0.0,9.0,0,1,credit_increase,1
SME127090,small,retail,business_owner,24.9,20.0,15900.0,6628.94,-0.072,79.0,0.297,2,prime,0,0.87,2.0,10.0,0,0,none,1
SME151862,micro,professional_services,business_owner,1.3,7.0,14200.0,4851.53,-0.105,50.0,0.538,9,super_prime,0,0.85,1.0,6.0,0,1,waived_fee,1
SME110636,medium,construction,business_owner,8.0,13.0,21900.0,3447.36,0.039,35.0,0.708,9,prime,1,1.12,1.0,7.0,0,0,none,0
SME183052,micro,retail,business_owner,13.7,3.0,7500.0,3810.93,0.084,32.0,0.176,4,subprime,0,0.72,3.0,5.0,0,0,none,1
SME170564,small,tech,employee,4.1,6.0,20300.0,6765.78,-0.155,66.0,0.315,14,near_prime,1,0.9,2.0,22.0,0,0,none,0
SME157816,medium,tech,business_owner,19.3,15.0,9100.0,5687.5,0.217,37.0,0.283,4,near_prime,3,0.68,0.0,9.0,0,1,travel_credit,1
SME157058,small,construction,business_owner,9.6,18.0,1000.0,2194.26,-0.116,15.0,0.771,7,near_prime,2,0.77,0.0,10.0,0,0,none,1
SME187646,small,food_service,business_owner,24.7,2.0,6100.0,6324.44,-0.057,47.0,0.23,14,near_prime,0,0.52,2.0,0.0,0,1,waived_fee,1
SME164120,small,healthcare,employee,13.3,4.0,1500.0,11564.23,0.042,70.0,0.209,5,near_prime,3,0.81,3.0,19.0,0,0,none,1
SME176196,micro,construction,business_owner,3.4,80.0,10900.0,5457.2,-0.172,39.0,0.041,5,prime,1,0.79,0.0,3.0,1,1,credit_increase,1
SME167680,micro,tech,business_owner,0.6,62.0,9700.0,1396.92,0.178,12.0,0.028,13,near_prime,2,1.0,0.0,9.0,0,1,travel_credit,1
SME147992,micro,tech,business_owner,7.3,68.0,16600.0,331.28,0.116,4.0,0.742,14,prime,0,0.61,1.0,7.0,1,1,credit_increase,1
