customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,avg_monthly_spend_capped,risk_segment,risk_segment_label
SME133913,small,retail,business_owner,2.0,2.0,5300.0,2510.05,-0.061,14.0,0.131,1,prime,1,0.86,1.0,10.0,0,2510.05,3,low_engagement_new
SME133914,micro,retail,employee,1.2,12.0,10300.0,3931.76,-0.172,23.0,0.564,2,prime,0,0.76,1.0,6.0,0,3931.76,1,at_risk_stressed
SME133915,small,professional_services,employee,5.6,43.0,12100.0,6475.42,-0.124,45.0,0.538,7,near_prime,2,0.7,0.0,13.0,0,6475.42,1,at_risk_stressed
SME133916,micro,tech,business_owner,1.6,6.0,8500.0,2687.5,-0.013,14.0,0.183,2,prime,1,0.41,2.0,14.0,1,2687.5,3,low_engagement_new
SME133917,small,retail,employee,1.0,2.0,24800.0,1149.89,-0.124,6.0,0.186,11,super_prime,0,0.86,0.0,1.0,0,1149.89,3,low_engagement_new
SME133918,small,professional_services,business_owner,0.7,8.0,13200.0,5617.19,-0.173,52.0,0.139,12,prime,1,0.93,1.0,11.0,1,5617.19,3,low_engagement_new
SME133919,micro,tech,business_owner,8.6,15.0,17500.0,10845.82,-0.013,73.0,0.561,9,prime,1,0.81,1.0,6.0,0,10845.82,2,high_value_newer
SME133920,micro,tech,employee,0.5,3.0,21900.0,765.37,0.098,6.0,0.323,12,prime,1,0.75,1.0,7.0,1,765.37,3,low_engagement_new
SME133921,small,food_service,business_owner,1.2,18.0,11400.0,1683.72,0.117,10.0,0.433,9,super_prime,0,1.14,1.0,2.0,0,1683.72,1,at_risk_stressed
SME133922,small,construction,employee,3.8,54.0,19600.0,719.88,0.116,4.0,0.177,13,prime,1,0.57,0.0,4.0,0,719.88,0,loyal_established
SME133923,small,retail,business_owner,1.6,1.0,20600.0,123.31,0.233,1.0,0.367,6,prime,1,0.62,2.0,8.0,0,123.31,3,low_engagement_new
SME133924,micro,retail,employee,11.2,15.0,2900.0,7118.41,0.033,37.0,0.294,7,super_prime,0,0.72,0.0,11.0,0,7118.41,3,low_engagement_new
SME133925,micro,healthcare,business_owner,9.9,28.0,21800.0,114.11,0.141,1.0,0.54,3,subprime,3,0.35,3.0,10.0,0,114.11,1,at_risk_stressed
SME133926,micro,healthcare,business_owner,15.1,4.0,27400.0,102.81,0.028,1.0,0.158,9,subprime,2,0.55,2.0,14.0,0,102.81,3,low_engagement_new
SME133927,micro,tech,business_owner,3.8,38.0,27700.0,3302.45,0.007,17.0,0.285,7,subprime,0,0.36,3.0,8.0,0,3302.45,3,low_engagement_new
SME133928,micro,retail,employee,3.4,1.0,6200.0,2524.57,0.162,30.0,0.197,4,super_prime,0,0.82,0.0,5.0,0,2524.57,3,low_engagement_new
SME133929,micro,professional_services,employee,0.6,21.0,19500.0,3348.47,0.04,18.0,0.58,12,near_prime,2,0.63,2.0,12.0,0,3348.47,1,at_risk_stressed
SME133930,small,food_service,business_owner,10.1,25.0,9300.0,6412.61,-0.045,42.0,0.105,12,super_prime,0,0.68,1.0,8.0,1,6412.61,3,low_engagement_new
SME133931,micro,food_service,employee,5.8,57.0,13500.0,4546.73,-0.011,33.0,0.595,5,subprime,3,0.53,4.0,15.0,0,4546.73,1,at_risk_stressed
SME133932,small,healthcare,business_owner,2.8,63.0,21300.0,3529.48,0.048,20.0,0.495,8,prime,1,0.94,2.0,19.0,0,3529.48,0,loyal_established
SME133933,micro,construction,employee,0.7,18.0,23600.0,9345.05,-0.076,67.0,0.34,6,prime,1,1.02,2.0,8.0,0,9345.05,2,high_value_newer
SME133934,micro,tech,business_owner,5.4,38.0,13600.0,4074.01,-0.144,31.0,0.332,6,prime,3,0.88,2.0,0.0,0,4074.01,3,low_engagement_new
SME133935,micro,healthcare,employee,0.5,4.0,7400.0,6687.84,-0.067,58.0,0.397,10,near_prime,1,0.69,0.0,8.0,1,6687.84,2,high_value_newer
SME133936,small,professional_services,employee,2.9,14.0,10100.0,82.64,-0.174,1.0,0.665,11,near_prime,3,0.81,2.0,18.0,1,82.64,1,at_risk_stressed
SME133937,small,construction,business_owner,1.1,36.0,28800.0,7304.52,-0.116,54.0,0.114,2,prime,0,0.77,1.0,6.0,0,7304.52,2,high_value_newer
SME133938,micro,healthcare,employee,10.6,17.0,20400.0,1181.46,0.186,9.0,0.173,13,subprime,1,0.46,8.0,8.0,0,1181.46,3,low_engagement_new
SME133939,medium,retail,employee,6.0,19.0,1000.0,5232.53,-0.076,44.0,0.085,9,near_prime,0,0.6,0.0,7.0,0,5232.53,3,low_engagement_new
SME133940,micro,professional_services,business_owner,1.0,4.0,15500.0,2689.85,-0.071,26.0,0.081,3,prime,0,0.41,1.0,8.0,1,2689.85,3,low_engagement_new
SME133941,micro,food_service,business_owner,11.7,29.0,18600.0,4912.25,0.085,27.0,0.097,1,prime,1,0.87,1.0,8.0,0,4912.25,3,low_engagement_new
SME133942,small,professional_services,employee,1.1,19.0,10000.0,7071.76,-0.14,39.0,0.108,14,near_prime,1,0.57,2.0,9.0,0,7071.76,3,low_engagement_new
SME133943,micro,retail,employee,2.8,21.0,22700.0,4132.96,0.02,39.0,0.12,7,near_prime,0,0.68,1.0,0.0,0,4132.96,3,low_engagement_new
SME133944,small,food_service,employee,0.5,1.0,30500.0,4620.19,0.133,46.0,0.355,4,super_prime,2,0.82,1.0,12.0,0,4620.19,3,low_engagement_new
SME133945,medium,professional_services,employee,2.6,39.0,1000.0,3179.92,-0.254,21.0,0.17,1,super_prime,0,1.02,0.0,17.0,0,3179.92,3,low_engagement_new
SME133946,small,healthcare,employee,2.0,37.0,23800.0,3431.5,-0.188,21.0,0.167,8,super_prime,0,0.92,1.0,8.0,0,3431.5,3,low_engagement_new
SME133947,micro,professional_services,business_owner,4.4,1.0,7400.0,100.89,0.009,1.0,0.196,4,prime,0,0.88,0.0,6.0,1,100.89,3,low_engagement_new
SME133948,micro,tech,business_owner,1.4,29.0,17300.0,8529.2,-0.079,48.0,0.519,3,super_prime,1,0.99,1.0,12.0,1,8529.2,1,at_risk_stressed
SME133949,small,professional_services,employee,12.1,87.0,7600.0,106.91,0.069,1.0,0.506,1,super_prime,1,0.58,1.0,5.0,0,106.91,0,loyal_established
SME133950,micro,retail,business_owner,0.5,13.0,9100.0,2226.66,-0.119,18.0,0.425,9,prime,2,0.64,1.0,5.0,0,2226.66,1,at_risk_stressed
SME133951,micro,professional_services,business_owner,3.7,47.0,7200.0,4973.74,0.134,29.0,0.509,13,prime,1,0.79,2.0,0.0,0,4973.74,1,at_risk_stressed
SME133952,medium,professional_services,employee,1.2,49.0,6200.0,2412.85,0.021,19.0,0.462,1,prime,3,0.71,1.0,4.0,0,2412.85,0,loyal_established
SME133953,small,food_service,business_owner,0.5,45.0,16200.0,1478.11,0.027,7.0,0.475,7,prime,2,0.66,3.0,0.0,1,1478.11,1,at_risk_stressed
SME133954,micro,food_service,business_owner,5.1,32.0,5400.0,4182.57,0.093,30.0,0.491,8,super_prime,0,0.99,0.0,8.0,1,4182.57,1,at_risk_stressed
SME133955,small,retail,employee,0.5,19.0,4100.0,3796.72,0.053,28.0,0.702,6,super_prime,0,0.85,0.0,16.0,0,3796.72,1,at_risk_stressed
SME133956,micro,professional_services,employee,5.5,13.0,6200.0,1775.73,-0.026,10.0,0.255,14,prime,1,0.98,1.0,2.0,0,1775.73,3,low_engagement_new
SME133957,medium,retail,business_owner,9.0,121.0,6400.0,9164.89,-0.034,49.0,0.06,5,near_prime,2,0.77,1.0,8.0,0,9164.89,0,loyal_established
SME133958,small,construction,employee,11.1,3.0,20800.0,43896.92,-0.032,466.0,0.568,4,super_prime,1,1.0,0.0,12.0,0,19004.126499999675,2,high_value_newer
SME133959,micro,professional_services,employee,6.2,14.0,9700.0,100.53,0.005,1.0,0.147,14,near_prime,1,0.78,4.0,10.0,0,100.53,3,low_engagement_new
SME133960,micro,retail,business_owner,2.4,13.0,1000.0,6158.93,0.149,41.0,0.408,6,subprime,2,0.56,2.0,5.0,0,6158.93,1,at_risk_stressed
SME133961,micro,retail,business_owner,8.5,19.0,21400.0,6761.33,0.082,49.0,0.103,14,near_prime,3,0.85,1.0,13.0,1,6761.33,3,low_engagement_new
SME133962,micro,construction,business_owner,6.4,34.0,32900.0,10242.08,0.164,121.0,0.225,8,near_prime,0,0.83,3.0,10.0,0,10242.08,2,high_value_newer
SME133963,small,construction,business_owner,3.7,48.0,21100.0,3241.96,-0.03,28.0,0.175,11,super_prime,0,0.91,0.0,10.0,1,3241.96,0,loyal_established
SME133964,micro,construction,employee,5.2,103.0,20900.0,5556.73,-0.003,44.0,0.121,13,prime,0,0.87,1.0,16.0,1,5556.73,0,loyal_established
SME133965,small,retail,employee,1.1,4.0,13200.0,3773.57,0.009,19.0,0.35,4,prime,3,0.65,1.0,11.0,0,3773.57,3,low_engagement_new
SME133966,micro,professional_services,employee,5.5,18.0,35200.0,7748.65,0.043,46.0,0.298,6,subprime,3,0.6,3.0,3.0,0,7748.65,2,high_value_newer
SME133967,micro,healthcare,business_owner,15.1,3.0,21700.0,4558.11,0.153,39.0,0.261,7,prime,0,0.73,1.0,8.0,1,4558.11,3,low_engagement_new
SME133968,small,food_service,business_owner,2.9,3.0,11500.0,9527.4,0.152,54.0,0.238,7,super_prime,1,1.09,1.0,10.0,1,9527.4,2,high_value_newer
SME133969,small,healthcare,employee,8.8,12.0,25200.0,5812.41,-0.083,32.0,0.517,2,super_prime,0,1.03,3.0,19.0,1,5812.41,1,at_risk_stressed
SME133970,micro,retail,business_owner,8.0,14.0,15700.0,3792.08,0.212,22.0,0.432,9,prime,1,0.71,1.0,5.0,0,3792.08,1,at_risk_stressed
SME133971,micro,retail,business_owner,1.4,11.0,18200.0,2763.69,-0.047,15.0,0.207,13,near_prime,1,0.62,1.0,6.0,0,2763.69,3,low_engagement_new
SME133972,micro,retail,business_owner,1.3,29.0,24900.0,2050.28,-0.127,18.0,0.684,1,near_prime,1,0.26,3.0,7.0,0,2050.28,1,at_risk_stressed
SME133973,small,construction,business_owner,1.9,23.0,20100.0,3540.63,-0.124,19.0,0.548,10,subprime,4,0.67,4.0,7.0,0,3540.63,1,at_risk_stressed
SME133974,medium,construction,business_owner,6.1,11.0,20200.0,4534.07,-0.309,23.0,0.414,1,super_prime,0,0.9,0.0,12.0,1,4534.07,1,at_risk_stressed
SME133975,small,retail,employee,4.9,4.0,10400.0,1294.3,-0.102,9.0,0.066,1,super_prime,1,0.7,1.0,4.0,0,1294.3,3,low_engagement_new
SME133976,small,professional_services,business_owner,1.4,2.0,8800.0,1491.72,-0.111,13.0,0.691,13,near_prime,0,0.63,0.0,12.0,1,1491.72,1,at_risk_stressed
SME133977,small,food_service,business_owner,5.4,11.0,23500.0,7874.5,0.04,45.0,0.038,7,prime,0,0.72,0.0,15.0,0,7874.5,3,low_engagement_new
SME133978,small,retail,business_owner,1.3,16.0,25300.0,5862.19,0.001,52.0,0.196,9,prime,0,0.83,0.0,5.0,0,5862.19,3,low_engagement_new
SME133979,small,construction,business_owner,3.9,3.0,22400.0,7085.01,-0.089,38.0,0.202,12,prime,0,0.66,2.0,18.0,1,7085.01,3,low_engagement_new
SME133980,micro,professional_services,employee,4.8,49.0,1100.0,5610.7,-0.01,42.0,0.34,5,prime,2,0.86,1.0,3.0,1,5610.7,0,loyal_established
SME133981,micro,professional_services,business_owner,26.9,30.0,4800.0,2222.82,0.136,13.0,0.448,14,super_prime,0,0.68,1.0,6.0,0,2222.82,1,at_risk_stressed
SME133982,small,construction,employee,1.9,24.0,6600.0,3682.95,0.067,31.0,0.086,14,near_prime,2,0.67,1.0,10.0,0,3682.95,3,low_engagement_new
SME133983,small,construction,business_owner,2.6,47.0,19200.0,2005.34,-0.256,15.0,0.383,13,super_prime,0,0.81,0.0,23.0,0,2005.34,0,loyal_established
SME133984,small,retail,employee,0.5,11.0,23400.0,4585.15,-0.13,32.0,0.244,7,near_prime,0,0.67,2.0,0.0,0,4585.15,3,low_engagement_new
SME133985,micro,professional_services,employee,6.5,41.0,35000.0,2870.34,-0.008,22.0,0.534,5,subprime,0,0.54,4.0,10.0,0,2870.34,1,at_risk_stressed
SME133986,small,food_service,employee,1.5,67.0,4300.0,5427.64,0.05,40.0,0.115,10,near_prime,1,0.7,1.0,2.0,0,5427.64,0,loyal_established
SME133987,micro,food_service,business_owner,14.4,1.0,6400.0,3680.78,-0.153,21.0,0.165,1,near_prime,2,0.58,2.0,3.0,1,3680.78,3,low_engagement_new
SME133988,micro,retail,employee,1.2,9.0,10000.0,5118.68,-0.151,29.0,0.065,6,prime,1,0.74,1.0,0.0,0,5118.68,3,low_engagement_new
SME133989,micro,retail,business_owner,3.0,29.0,19400.0,9117.44,0.035,89.0,0.755,11,prime,2,0.82,1.0,10.0,0,9117.44,1,at_risk_stressed
SME133990,small,retail,employee,0.5,15.0,6000.0,106.01,0.06,1.0,0.566,3,super_prime,0,0.64,2.0,14.0,0,106.01,1,at_risk_stressed
SME133991,micro,retail,employee,0.5,33.0,14200.0,976.58,-0.051,8.0,0.54,13,super_prime,0,0.55,1.0,14.0,0,976.58,1,at_risk_stressed
SME133992,small,retail,employee,3.5,4.0,20500.0,94.94,-0.051,1.0,0.363,1,prime,1,0.74,0.0,11.0,0,94.94,3,low_engagement_new
SME133993,small,construction,employee,10.1,6.0,20900.0,3554.15,0.144,20.0,0.09,1,subprime,3,0.77,1.0,13.0,0,3554.15,3,low_engagement_new
SME133994,micro,construction,business_owner,12.9,10.0,12100.0,4692.2,0.053,33.0,0.62,12,prime,0,1.01,1.0,9.0,0,4692.2,1,at_risk_stressed
SME133995,micro,food_service,employee,3.9,21.0,21600.0,461.44,-0.056,3.0,0.399,9,super_prime,0,0.91,1.0,0.0,0,461.44,1,at_risk_stressed
SME133996,small,professional_services,business_owner,4.8,18.0,4900.0,7005.47,-0.056,41.0,0.239,10,prime,0,0.66,2.0,8.0,0,7005.47,3,low_engagement_new
SME133997,medium,tech,employee,10.6,20.0,24700.0,6046.03,0.019,31.0,0.138,8,prime,2,0.78,1.0,5.0,0,6046.03,3,low_engagement_new
SME133998,small,professional_services,business_owner,8.3,11.0,1000.0,827.48,-0.049,5.0,0.197,12,prime,0,0.9,1.0,13.0,0,827.48,3,low_engagement_new
SME133999,micro,tech,business_owner,8.8,41.0,16200.0,3510.33,0.059,19.0,0.435,8,super_prime,0,1.01,1.0,2.0,0,3510.33,1,at_risk_stressed
SME134000,small,tech,employee,11.7,28.0,23400.0,9299.08,-0.107,85.0,0.397,8,super_prime,1,0.96,0.0,3.0,0,9299.08,2,high_value_newer
SME134001,small,retail,employee,6.7,20.0,20500.0,3568.83,-0.032,27.0,0.436,8,super_prime,0,0.75,0.0,3.0,0,3568.83,1,at_risk_stressed
SME134002,micro,tech,business_owner,3.1,24.0,16000.0,5819.54,0.105,32.0,0.137,11,prime,1,0.81,2.0,9.0,0,5819.54,3,low_engagement_new
SME134003,small,food_service,employee,8.0,1.0,15300.0,5532.02,-0.06,40.0,0.092,10,super_prime,0,0.85,0.0,8.0,0,5532.02,3,low_engagement_new
SME134004,micro,food_service,employee,3.0,12.0,15800.0,78.05,-0.219,1.0,0.629,6,super_prime,0,0.82,0.0,10.0,0,78.05,1,at_risk_stressed
SME134005,small,healthcare,business_owner,13.5,7.0,15900.0,1634.03,0.109,20.0,0.316,10,prime,1,0.73,0.0,7.0,1,1634.03,3,low_engagement_new
SME134006,micro,food_service,business_owner,1.8,20.0,15300.0,6884.49,0.271,63.0,0.644,5,prime,2,0.82,1.0,10.0,0,6884.49,1,at_risk_stressed
SME134007,micro,food_service,employee,0.7,22.0,11500.0,4115.15,0.011,25.0,0.273,7,near_prime,2,0.52,3.0,5.0,0,4115.15,3,low_engagement_new
SME134008,micro,professional_services,employee,12.7,5.0,24400.0,116.65,0.166,1.0,0.242,2,near_prime,3,0.75,1.0,5.0,0,116.65,3,low_engagement_new
SME134009,micro,professional_services,employee,1.4,60.0,10700.0,4304.57,-0.081,22.0,0.38,9,near_prime,1,0.85,1.0,4.0,0,4304.57,0,loyal_established
SME134010,micro,professional_services,employee,6.9,7.0,7500.0,5301.76,-0.029,35.0,0.222,10,near_prime,2,0.77,3.0,17.0,0,5301.76,3,low_engagement_new
SME134011,micro,retail,business_owner,2.4,12.0,20200.0,7874.25,0.077,57.0,0.243,7,near_prime,2,0.56,4.0,13.0,0,7874.25,2,high_value_newer
SME134012,micro,healthcare,employee,0.8,38.0,17300.0,8306.07,0.066,81.0,0.109,13,prime,0,0.9,2.0,3.0,0,8306.07,2,high_value_newer
SME134013,micro,professional_services,business_owner,0.5,39.0,21300.0,5987.28,-0.029,30.0,0.301,3,prime,0,0.76,2.0,15.0,0,5987.28,3,low_engagement_new
SME134014,micro,tech,business_owner,1.1,13.0,14800.0,7053.2,0.025,51.0,0.132,10,near_prime,2,0.91,2.0,9.0,0,7053.2,3,low_engagement_new
SME134015,micro,professional_services,employee,0.5,44.0,20000.0,4549.27,0.017,26.0,0.052,13,super_prime,0,0.8,3.0,0.0,0,4549.27,3,low_engagement_new
SME134016,medium,retail,employee,9.3,41.0,19500.0,7455.27,0.029,82.0,0.404,14,prime,3,0.98,2.0,2.0,0,7455.27,2,high_value_newer
SME134017,micro,construction,employee,4.6,40.0,11900.0,4297.65,-0.082,35.0,0.052,13,prime,0,0.68,0.0,7.0,0,4297.65,3,low_engagement_new
SME134018,small,food_service,business_owner,1.9,15.0,8100.0,4145.57,0.022,22.0,0.159,9,near_prime,3,0.6,2.0,2.0,0,4145.57,3,low_engagement_new
SME134019,micro,construction,employee,4.2,18.0,10500.0,6965.63,0.025,77.0,0.18,2,near_prime,0,0.78,0.0,9.0,0,6965.63,2,high_value_newer
SME134020,micro,healthcare,employee,4.2,48.0,13800.0,3641.14,-0.077,22.0,0.039,8,super_prime,0,0.73,1.0,11.0,0,3641.14,3,low_engagement_new
SME134021,small,food_service,business_owner,5.4,11.0,17500.0,7021.11,0.085,36.0,0.214,2,prime,1,0.76,2.0,7.0,0,7021.11,3,low_engagement_new
SME134022,small,healthcare,business_owner,4.2,42.0,28900.0,7401.54,-0.066,48.0,0.156,11,super_prime,0,0.8,0.0,2.0,0,7401.54,2,high_value_newer
SME134023,small,food_service,employee,14.0,6.0,12500.0,2758.61,-0.067,18.0,0.398,11,prime,0,1.0,0.0,10.0,0,2758.61,1,at_risk_stressed
SME134024,micro,healthcare,employee,3.7,27.0,16700.0,5365.78,-0.156,31.0,0.132,10,prime,0,0.62,0.0,10.0,0,5365.78,3,low_engagement_new
SME134025,micro,food_service,business_owner,1.1,58.0,7600.0,1700.19,-0.166,12.0,0.159,13,super_prime,0,0.94,1.0,11.0,0,1700.19,0,loyal_established
SME134026,micro,retail,employee,0.5,63.0,25300.0,4746.72,-0.053,39.0,0.186,10,near_prime,2,0.59,1.0,6.0,0,4746.72,0,loyal_established
SME134027,micro,healthcare,business_owner,6.1,127.0,25800.0,1940.72,0.038,13.0,0.296,5,subprime,2,0.63,2.0,4.0,0,1940.72,0,loyal_established
SME134028,medium,professional_services,employee,1.1,13.0,6000.0,2288.54,0.138,24.0,0.096,10,prime,0,0.42,1.0,7.0,0,2288.54,3,low_engagement_new
SME134029,micro,construction,employee,2.6,1.0,27300.0,8927.44,0.163,56.0,0.044,7,prime,0,0.92,3.0,9.0,0,8927.44,2,high_value_newer
SME134030,micro,food_service,employee,5.6,120.0,6000.0,5062.95,-0.046,59.0,0.206,7,near_prime,0,0.87,4.0,10.0,0,5062.95,0,loyal_established
SME134031,micro,food_service,employee,1.2,15.0,8600.0,7447.47,-0.092,43.0,0.188,10,near_prime,1,0.96,2.0,9.0,1,7447.47,3,low_engagement_new
SME134032,micro,professional_services,employee,1.8,18.0,12100.0,9282.85,0.005,87.0,0.24,10,prime,0,0.61,1.0,13.0,1,9282.85,2,high_value_newer
SME134033,micro,construction,business_owner,0.8,13.0,3200.0,5455.93,-0.142,51.0,0.554,13,prime,3,0.68,1.0,17.0,1,5455.93,1,at_risk_stressed
SME134034,micro,retail,business_owner,20.8,53.0,5400.0,6696.82,0.155,37.0,0.058,11,prime,1,0.73,2.0,11.0,1,6696.82,0,loyal_established
SME134035,medium,food_service,employee,0.7,36.0,18800.0,4525.9,0.064,26.0,0.21,2,prime,0,0.72,1.0,6.0,1,4525.9,3,low_engagement_new
SME134036,small,professional_services,business_owner,2.5,6.0,19000.0,3831.77,0.012,24.0,0.29,10,super_prime,0,0.78,1.0,8.0,1,3831.77,3,low_engagement_new
SME134037,micro,tech,business_owner,2.4,11.0,1000.0,4996.77,-0.152,59.0,0.486,10,near_prime,1,0.79,1.0,7.0,1,4996.77,1,at_risk_stressed
SME134038,micro,healthcare,employee,13.1,3.0,27100.0,9832.58,-0.158,64.0,0.402,1,prime,0,0.69,0.0,8.0,0,9832.58,2,high_value_newer
SME134039,small,food_service,employee,3.2,19.0,15800.0,5483.73,0.233,33.0,0.272,6,prime,0,0.81,2.0,2.0,0,5483.73,3,low_engagement_new
SME134040,micro,professional_services,business_owner,2.1,51.0,17500.0,4792.14,-0.007,35.0,0.508,10,super_prime,0,1.08,1.0,8.0,0,4792.14,0,loyal_established
SME134041,small,construction,business_owner,2.6,17.0,13700.0,5828.6,0.074,39.0,0.204,3,prime,1,0.73,3.0,15.0,1,5828.6,3,low_engagement_new
SME134042,small,retail,employee,0.5,45.0,14200.0,2848.46,-0.268,18.0,0.182,5,subprime,1,0.47,3.0,5.0,0,2848.46,3,low_engagement_new
SME134043,micro,retail,business_owner,0.5,5.0,18000.0,2193.23,0.157,18.0,0.038,11,prime,0,0.77,0.0,18.0,0,2193.23,3,low_engagement_new
SME134044,small,food_service,employee,0.5,48.0,31500.0,1496.12,0.004,13.0,0.539,9,near_prime,1,0.61,3.0,11.0,1,1496.12,1,at_risk_stressed
SME134045,micro,food_service,business_owner,5.8,22.0,7200.0,122.13,0.221,1.0,0.337,5,prime,1,0.72,3.0,13.0,0,122.13,3,low_engagement_new
SME134046,micro,retail,employee,3.5,3.0,15600.0,5023.59,-0.055,62.0,0.102,5,near_prime,0,0.75,2.0,11.0,0,5023.59,3,low_engagement_new
SME134047,small,professional_services,employee,4.3,5.0,12400.0,4731.12,-0.01,32.0,0.557,7,near_prime,3,0.85,1.0,8.0,0,4731.12,1,at_risk_stressed
SME134048,micro,tech,employee,18.1,6.0,36700.0,6123.82,0.136,76.0,0.53,6,prime,0,0.75,1.0,1.0,0,6123.82,1,at_risk_stressed
SME134049,micro,food_service,employee,5.2,3.0,7400.0,5759.7,0.083,38.0,0.319,3,near_prime,4,0.64,1.0,0.0,0,5759.7,3,low_engagement_new
SME134050,medium,construction,employee,3.0,3.0,12400.0,633.29,0.048,8.0,0.458,7,prime,1,0.58,2.0,11.0,0,633.29,1,at_risk_stressed
SME134051,small,retail,employee,6.0,6.0,26300.0,445.65,0.157,3.0,0.389,10,subprime,5,0.74,2.0,9.0,0,445.65,3,low_engagement_new
SME134052,micro,healthcare,employee,1.0,39.0,13000.0,744.18,-0.041,4.0,0.085,8,near_prime,2,0.56,2.0,2.0,0,744.18,3,low_engagement_new
SME134053,small,retail,business_owner,7.3,11.0,5500.0,3603.84,-0.018,26.0,0.049,3,prime,1,1.0,2.0,10.0,0,3603.84,3,low_engagement_new
SME134054,micro,construction,employee,14.8,2.0,10100.0,6823.63,0.195,34.0,0.386,12,prime,2,0.64,4.0,2.0,0,6823.63,1,at_risk_stressed
SME134055,small,retail,business_owner,4.4,35.0,3300.0,7923.15,0.184,52.0,0.142,3,super_prime,0,1.18,2.0,2.0,0,7923.15,2,high_value_newer
SME134056,micro,tech,business_owner,7.4,2.0,18400.0,9179.03,-0.022,71.0,0.481,14,near_prime,0,0.84,3.0,17.0,1,9179.03,2,high_value_newer
SME134057,micro,professional_services,business_owner,1.9,3.0,14800.0,6029.97,-0.208,34.0,0.146,3,subprime,2,0.44,3.0,19.0,0,6029.97,3,low_engagement_new
SME134058,small,food_service,employee,0.7,44.0,21200.0,5839.57,-0.116,42.0,0.387,1,subprime,1,0.63,3.0,1.0,0,5839.57,0,loyal_established
SME134059,micro,food_service,business_owner,5.3,9.0,14000.0,6458.35,0.115,56.0,0.502,8,prime,1,0.8,0.0,8.0,1,6458.35,1,at_risk_stressed
SME134060,medium,retail,business_owner,6.1,80.0,25200.0,1200.87,-0.135,9.0,0.13,3,near_prime,1,0.62,1.0,11.0,0,1200.87,0,loyal_established
SME134061,micro,professional_services,business_owner,2.8,36.0,18000.0,7159.72,-0.068,54.0,0.305,12,super_prime,0,1.12,0.0,7.0,0,7159.72,2,high_value_newer
SME134062,medium,retail,employee,5.1,8.0,18800.0,2125.07,-0.035,15.0,0.284,7,subprime,1,0.65,0.0,10.0,0,2125.07,3,low_engagement_new
SME134063,micro,healthcare,business_owner,0.9,25.0,17100.0,4305.31,0.074,41.0,0.34,1,prime,1,0.98,0.0,6.0,1,4305.31,3,low_engagement_new
SME134064,micro,professional_services,business_owner,10.8,9.0,7000.0,3409.11,0.005,20.0,0.498,14,prime,1,0.53,1.0,8.0,0,3409.11,1,at_risk_stressed
SME134065,micro,professional_services,business_owner,2.1,47.0,32600.0,5563.22,0.114,49.0,0.353,12,super_prime,0,0.77,0.0,6.0,0,5563.22,0,loyal_established
SME134066,micro,professional_services,business_owner,4.9,27.0,8700.0,5833.88,-0.13,30.0,0.366,5,subprime,2,0.76,2.0,5.0,0,5833.88,1,at_risk_stressed
SME134067,small,healthcare,business_owner,2.1,8.0,15300.0,3231.57,0.044,29.0,0.201,4,near_prime,2,0.69,0.0,14.0,0,3231.57,3,low_engagement_new
SME134068,small,food_service,business_owner,2.1,6.0,11600.0,2188.33,0.068,25.0,0.077,11,prime,1,0.67,3.0,2.0,0,2188.33,3,low_engagement_new
SME134069,small,professional_services,employee,1.9,21.0,11200.0,5569.88,0.008,39.0,0.072,5,near_prime,2,0.34,3.0,8.0,0,5569.88,3,low_engagement_new
SME134070,micro,healthcare,business_owner,0.7,1.0,9500.0,1918.47,-0.035,21.0,0.062,3,prime,0,0.71,2.0,5.0,0,1918.47,3,low_engagement_new
SME134071,micro,professional_services,employee,1.0,7.0,18600.0,3312.82,-0.219,23.0,0.12,13,prime,2,0.71,2.0,4.0,0,3312.82,3,low_engagement_new
